date,total_vaccinations,ppl_vaccinated,ppl_fully_vaccinated
"Feb 21, 2021",0.008238501987294367,0.005369909043580368,0.014130343400843737
"Feb 22, 2021",0.020090247420879948,0.01299727927594252,0.034616282457148984
"Feb 23, 2021",0.02614697190674531,0.01806338419684428,0.04272504917344033
"Feb 24, 2021",0.033186554378677124,0.025276585945803287,0.04939588130332462
"Feb 25, 2021",0.03741772368032237,0.030430796628197587,0.05119322588707731
"Feb 26, 2021",0.03822366596887461,0.03212005823635944,0.05015934553291124
"Feb 27, 2021",0.0235348931615611,0.02116878487638063,0.02821087252352661
"Feb 28, 2021",0.009870805605669108,0.009765949940351293,0.009836012498145141
"Mar 01, 2021",0.023118191113793207,0.021263683512236176,0.02616705395480423
"Mar 02, 2021",0.027423465441038575,0.025645699472071737,0.03106241672323029
"Mar 03, 2021",0.03156571703747679,0.02976383535363203,0.035620367636109096
"Mar 04, 2021",0.03379865969582907,0.03257578913558623,0.0379300285124744
"Mar 05, 2021",0.032963738969830736,0.03228299573641524,0.03840600794482718
"Mar 06, 2021",0.020266559979840615,0.020982265631602992,0.02447374593281082
"Mar 07, 2021",0.008970356359523368,0.010339713667400163,0.009556050738259048
"Mar 08, 2021",0.02068791511110346,0.022313878251547514,0.02329243520547708
"Mar 09, 2021",0.0253684944107746,0.02658416272649733,0.029020899675791467
"Mar 10, 2021",0.02864098718319985,0.029627414865082358,0.03319335596384532
"Mar 11, 2021",0.030685239999962644,0.03183918891046833,0.03538837270333839
"Mar 12, 2021",0.02964041744207946,0.028662994900923167,0.03727402841501726
"Mar 13, 2021",0.01840196878031719,0.018232101780404353,0.02402386620925334
"Mar 14, 2021",0.008103425103290762,0.008333558466988356,0.009844100483949347
"Mar 15, 2021",0.018594801457594734,0.019087004543206776,0.019733540890443102
"Mar 16, 2021",0.023069818680315768,0.024134688245632585,0.02325938827448981
"Mar 17, 2021",0.024818698465525868,0.026083538395236028,0.024515506599201986
"Mar 18, 2021",0.026123042527414375,0.027489018692701928,0.025679495960546195
"Mar 19, 2021",0.024910800808013223,0.025806716907741833,0.025268389951402348
"Mar 20, 2021",0.015662254121664,0.01599718503750247,0.017368372221210127
"Mar 21, 2021",0.007313245799554169,0.007632020787281979,0.007386918288843525
"Mar 22, 2021",0.016769972996324434,0.017736153270685673,0.015794241833061884
"Mar 23, 2021",0.02137051779342025,0.021542165551492465,0.022224304685518836
"Mar 24, 2021",0.024321924747631396,0.023499490330940898,0.02696046477988223
"Mar 25, 2021",0.025637461370326298,0.023602515835396742,0.030452331634292396
"Mar 26, 2021",0.02498268301404516,0.02146867945712949,0.03232427650575764
"Mar 27, 2021",0.01568644362906313,0.013647703430709868,0.02023505325850916
"Mar 28, 2021",0.007550879313739767,0.006585212486740932,0.009369063930247501
"Mar 29, 2021",0.017567622598432475,0.015653897021762564,0.021435196624661312
"Mar 30, 2021",0.021855186362989887,0.019296663604262188,0.02733474589053997
"Mar 31, 2021",0.0248635138193547,0.02265837830420714,0.031221947701381536
"Apr 01, 2021",0.02640402869273739,0.023183364655782635,0.034916453591771424
"Apr 02, 2021",0.02071231708662813,0.01848849255972973,0.027340757750675015
"Apr 03, 2021",0.0127635686206784,0.011648499294246495,0.017030474633173087
"Apr 04, 2021",0.004175016993708036,0.0037910192377463847,0.005377472899052771
"Apr 05, 2021",0.01690562027150344,0.015035042299231582,0.022911039602301786
"Apr 06, 2021",0.021334106662948438,0.01957107374175604,0.029120273691507714
"Apr 07, 2021",0.022908730207666705,0.021502862530804245,0.031489289684066835
"Apr 08, 2021",0.023067057272188274,0.021058669262652208,0.03316067795740851
"Apr 09, 2021",0.021634477308853928,0.019607190700685395,0.03105252147180737
"Apr 10, 2021",0.014130920769534594,0.013558771648231494,0.020480793900865102
"Apr 11, 2021",0.006792029788711407,0.006500548195399025,0.009738367319250152
"Apr 12, 2021",0.014467681195787119,0.012609974351176056,0.020657025818370922
"Apr 13, 2021",0.016449605284095226,0.013319860060610589,0.020145072583086954
"Apr 14, 2021",0.017184118574367524,0.013110486388403508,0.022137322611022192
"Apr 15, 2021",0.01713439502263725,0.01308401300176465,0.021985248404221558
"Apr 16, 2021",0.016197410341862062,0.012032291671345563,0.02127330032677932
"Apr 17, 2021",0.0104446897060948,0.008441923053324585,0.01272486442219578
"Apr 18, 2021",0.0049458696811404135,0.0038744680870097525,0.006185404373728831
"Apr 19, 2021",0.011203503757318822,0.007771232232603564,0.015475516716702442
"Apr 20, 2021",0.013984221928823759,0.00981185949766239,0.019146224861127825
